,Date,ObsTime,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
12,2020/11/30,13,12,1017.4,1020.8,22.1,12.7,55,5,40,16.9,50,0,0,0.8,1.92,...,4,...
13,2020/11/30,14,13,1016.6,1020,21.1,13.8,63,5.5,40,17.1,80,0,0,1,1.78,20,4,3
14,2020/11/30,15,14,1016.6,1020,21.3,13.4,61,4.3,10,17.9,60,0,0,0.7,1.08,...,2,...
15,2020/11/30,16,15,1016.9,1020.3,20.5,14.2,67,4.8,20,16.3,20,0,0,0.4,0.74,...,1,...
16,2020/11/30,17,16,1017.4,1020.8,19.6,15.1,75,4.4,20,16.6,50,0,0,0,0,25,0,9
17,2020/11/30,18,17,1018.1,1021.5,19.8,15.1,74,4.5,20,13.6,10,0,0,0,0,...,0,...
18,2020/11/30,19,18,1018.7,1022.1,19.7,15.2,75,4.9,30,12.6,80,0,0,0,0,...,0,...
19,2020/11/30,20,19,1019.1,1022.5,19.6,15.3,76,3.5,20,13.2,40,0,0,...,0,20,0,9
20,2020/11/30,21,20,1019.7,1023.2,18.4,16.1,86,4.3,10,13.5,20,0,0,...,0,20,0,9
21,2020/11/30,22,21,1020.4,1023.9,18.5,15.8,84,3.3,20,10.8,10,0,0,...,0,...,0,...
22,2020/11/30,23,22,1019.8,1023.3,18.5,15.7,84,3.9,10,10.9,30,0,0,...,0,...,0,...
23,2020/11/30,24,23,1019.4,1022.9,18.1,16.2,89,4.4,20,12.8,360,0,0,...,0,...,0,...
0,2020/12/1,1,0,1019.6,1023.1,17.9,16.6,92,3.3,10,11.1,30,0,0,...,0,...,0,...
1,2020/12/1,2,1,1018.9,1022.4,18,16.6,92,3.3,10,9.7,20,0,0,...,0,...,0,...
2,2020/12/1,3,2,1018.4,1021.9,17.9,16.5,92,3,10,8.8,10,0,0,...,0,...,0,...
3,2020/12/1,4,3,1018.1,1021.6,17.9,16.5,92,3.1,10,9.1,30,0,0,...,0,...,0,...
4,2020/12/1,5,4,1018.4,1021.9,17.9,16.5,92,3.3,20,10.4,50,0,0,...,0,10,0,1
5,2020/12/1,6,5,1018.7,1022.2,18,16.8,93,4.1,10,11.9,40,0,0,0,0,...,0,...
6,2020/12/1,7,6,1019.3,1022.8,18,16.9,93,3.1,10,11.7,10,0,0,0,0,...,0,...
7,2020/12/1,8,7,1019.7,1023.2,18.6,16.6,88,4.2,10,11.6,360,0,0,0.5,0.38,15,0,3
8,2020/12/1,9,8,1019.5,1022.9,19.7,16.3,81,4.2,10,10.6,10,0,0,0.6,1,15,1,5
9,2020/12/1,10,9,1019.2,1022.6,20.7,16.3,76,4.2,20,11.7,10,0,0,0.9,1.53,...,3,...
10,2020/12/1,11,10,1018,1021.4,21.3,16.1,72,5.3,20,13.2,360,0,0,0.9,2.11,15,4,1
11,2020/12/1,12,11,1017.4,1020.8,21.4,15.2,68,5.4,20,13.7,350,0,0,1,2.16,...,5,...
12,2020/12/1,13,12,1016.2,1019.6,21.3,15.4,69,6.8,10,16.2,50,0,0,1,2.36,...,5,...
13,2020/12/1,14,13,1015.7,1019.1,20.7,16.3,76,6.5,20,15.9,20,0,0,1,1.89,12,4,5
14,2020/12/1,15,14,1016,1019.4,19.9,15.7,77,6.4,10,17,60,0,0,0.1,0.73,...,2,...
15,2020/12/1,16,15,1016.1,1019.5,19.5,16,80,4.9,20,14.4,40,0,0,0.7,0.73,...,1,...
16,2020/12/1,17,16,1016.1,1019.5,19.1,16.2,83,3.3,20,12.7,30,0,0,0.1,0.02,18,0,2
17,2020/12/1,18,17,1016.2,1019.6,19.3,15.9,81,4.4,20,12.5,50,0,0,0,0,...,0,...
18,2020/12/1,19,18,1016.2,1019.6,19.2,15.9,81,3.4,10,11.9,40,0,0,0,0,...,0,...
19,2020/12/1,20,19,1015.9,1019.3,19.9,15.7,77,2.7,40,13.4,260,0,0,...,0,15,0,6
20,2020/12/1,21,20,1015.7,1019.1,20,15.4,75,5.3,30,17.9,30,0,0,...,0,12,0,8
21,2020/12/1,22,21,1015.5,1018.9,20,15.8,77,3.9,30,15.4,30,0,0,...,0,...,0,...
22,2020/12/1,23,22,1015.3,1018.7,19.8,15.9,78,3.3,10,13.5,50,0,0,...,0,...,0,...
23,2020/12/1,24,23,1015.1,1018.5,19.7,15.9,79,3.7,10,10.4,20,0,0,...,0,...,0,...
0,2020/12/2,1,0,1015.2,1018.6,19.9,16.1,79,3.4,10,11.1,40,0,0,...,0,...,0,...
1,2020/12/2,2,1,1015.2,1018.6,19.8,16.2,80,4,10,14.1,50,0,0,...,0,...,0,...
2,2020/12/2,3,2,1015.3,1018.7,19.3,16.3,83,3.9,10,10.7,30,0,0,...,0,...,0,...
3,2020/12/2,4,3,1015.6,1019,18.9,16.7,87,4,10,10.9,10,0,0,...,0,...,0,...
4,2020/12/2,5,4,1015.8,1019.2,18.8,16.4,86,3.8,10,10.3,10,0,0,...,0,12,0,3
5,2020/12/2,6,5,1016.4,1019.8,18.9,16.1,84,3.3,10,11.2,60,0,0,0,0,...,0,...
6,2020/12/2,7,6,1016.7,1020.1,18.5,16,85,4.6,10,10.8,10,0,0,0,0,...,0,...
7,2020/12/2,8,7,1017.7,1021.1,19.2,15.3,78,3.4,20,12.1,40,0,0,0.1,0.37,15,0,3
8,2020/12/2,9,8,1017.7,1021.1,20.2,15.5,74,4.1,20,11.7,60,0,0,0.4,0.68,18,1,3
9,2020/12/2,10,9,1017.5,1020.9,20.9,14.4,66,4.8,20,14.9,10,0,0,0.8,1.23,...,3,...
10,2020/12/2,11,10,1016.3,1019.7,21.1,14.1,64,4.6,30,15.7,30,0,0,0.7,1.65,15,4,5
11,2020/12/2,12,11,1015.7,1019.1,22,14,60,5.3,20,13.8,20,0,0,0.8,2.01,...,5,...
12,2020/12/2,13,12,1015,1018.4,21.3,14.7,66,5,10,14.8,360,0,0,0.5,1.51,...,4,...
13,2020/12/2,14,13,1014.7,1018.1,21,14.4,66,4.3,10,12.8,360,0,0,0.7,1.54,15,3,9
14,2020/12/2,15,14,1014.3,1017.7,20.7,14.6,68,5,10,13.7,90,0,0,0.8,1.16,...,2,...
15,2020/12/2,16,15,1014.6,1018,20.2,14.8,71,3.8,20,16.5,330,0,0,0.7,0.67,...,1,...
16,2020/12/2,17,16,1015.3,1018.7,19.4,14.2,72,3.8,10,13.2,30,0,0,0.1,0.09,20,0,6
17,2020/12/2,18,17,1016.2,1019.6,18.9,13.8,72,4.6,20,14,40,0,0,0,0,...,0,...
18,2020/12/2,19,18,1016.9,1020.3,18.7,13.6,72,4.2,20,14.8,360,0,0,0,0,...,0,...
19,2020/12/2,20,19,1017.5,1021,18.5,14.2,76,2.7,20,11,10,0,0,...,0,12,0,10
20,2020/12/2,21,20,1017.1,1020.6,18.3,14.2,77,3.2,30,12.9,10,0,0,...,0,15,0,9
21,2020/12/2,22,21,1016.9,1020.4,18.1,13.5,74,2.9,10,10.9,40,0,0,...,0,...,0,...
22,2020/12/2,23,22,1016.9,1020.4,18.1,13.4,74,4.5,20,12.9,10,0,0,...,0,...,0,...
23,2020/12/2,24,23,1016.8,1020.3,17.9,13.5,75,4.7,10,12.7,40,0,0,...,0,...,0,...
0,2020/12/3,1,0,1016.6,1020.1,18,13.1,73,4.6,20,13.2,50,0,0,...,0,...,0,...
1,2020/12/3,2,1,1016.3,1019.8,17.8,13.7,77,3.9,20,14.6,340,0,0,...,0,...,0,...
2,2020/12/3,3,2,1016.3,1019.8,17.5,13.7,78,4.3,30,12.3,360,0,0,...,0,...,0,...
3,2020/12/3,4,3,1016.4,1019.9,17.6,13.6,77,3.8,20,10.8,60,0,0,...,0,...,0,...
4,2020/12/3,5,4,1016.9,1020.4,17.5,13.2,76,3.3,10,13.9,10,0,0,...,0,10,0,10
5,2020/12/3,6,5,1017.8,1021.3,17,13.5,80,3.1,30,12.9,30,0,0,0,0,...,0,...
6,2020/12/3,7,6,1018.4,1021.9,16.9,13.3,79,3,30,12.5,60,0,0,0,0,...,0,...
7,2020/12/3,8,7,1018.9,1022.4,17.4,12.7,74,4.2,50,11.1,60,0,0,0,0.12,8,0,9
8,2020/12/3,9,8,1019.2,1022.7,17.7,12.6,72,4.2,50,11.4,90,0,0,0,0.6,8,1,10
9,2020/12/3,10,9,1019,1022.5,18.8,12.1,65,4.9,40,14,30,0,0,0,0.94,...,2,...
10,2020/12/3,11,10,1018.7,1022.2,18.9,12.2,65,3.2,40,12.6,60,0,0,0,1.1,8,3,10
11,2020/12/3,12,11,1018,1021.5,18.1,13.2,73,4.3,20,13.3,30,0,0,0,0.78,...,2,...
12,2020/12/3,13,12,1017.5,1021,16.7,14.9,89,3.5,10,13.2,40,T,0.5,0,0.6,...,2,...
13,2020/12/3,14,13,1017.3,1020.8,16.2,14.2,88,3.8,10,12.4,20,T,1,0,0.48,5,1,10
14,2020/12/3,15,14,1017.6,1021.1,15.9,14.1,89,3.2,20,11.6,20,T,1,0,0.45,...,1,...
15,2020/12/3,16,15,1018.1,1021.6,15.4,13.8,90,4.4,10,11.4,40,T,1,0,0.01,...,0,...
16,2020/12/3,17,16,1018.2,1021.7,15.7,13.6,87,2.7,20,11.6,50,T,1,0,0,5,0,8
17,2020/12/3,18,17,1018.4,1021.9,15.7,14.4,92,2.5,20,9.6,360,T,1,0,0,...,0,...
18,2020/12/3,19,18,1019,1022.5,15.9,14.1,89,3.7,10,11,40,T,1,0,0,...,0,...
19,2020/12/3,20,19,1019.1,1022.6,15.6,14,90,3.5,30,10.4,40,T,1,...,0,5,0,8
20,2020/12/3,21,20,1019,1022.5,15.6,14.3,92,2.6,20,12.1,20,T,1,...,0,5,0,10
21,2020/12/3,22,21,1018.8,1022.3,15.6,14.1,91,3.7,10,12.2,50,0,0,...,0,...,0,...
22,2020/12/3,23,22,1017.9,1021.4,15.5,14.4,93,3.6,20,14.6,40,0,0,...,0,...,0,...
23,2020/12/3,24,23,1017,1020.5,15.9,14.4,91,3,10,11.5,30,0,0,...,0,...,0,...
0,2020/12/4,1,0,1016.6,1020.1,16.2,14.4,89,3.6,30,10.1,30,0,0,...,0,...,0,...
1,2020/12/4,2,1,1016.4,1019.9,16.4,14.6,89,3.4,30,8.4,60,0,0,...,0,...,0,...
2,2020/12/4,3,2,1016.2,1019.7,16.4,14.8,90,3,20,10.8,50,0,0,...,0,...,0,...
3,2020/12/4,4,3,1016,1019.5,16.3,15.4,94,2.5,20,9,30,0,0,...,0,...,0,...
4,2020/12/4,5,4,1016.5,1020,16.3,15.2,93,2.2,20,8.4,360,0.5,1,...,0,8,0,10
5,2020/12/4,6,5,1016.7,1020.2,16.3,15.4,94,4,20,9.6,360,T,1,0,0,...,0,...
6,2020/12/4,7,6,1017.3,1020.8,16.1,15.3,95,3.7,10,11.1,20,0.5,1,0,0,...,0,...
7,2020/12/4,8,7,1018,1021.5,16.1,15.1,94,3.7,10,13.8,10,0.5,1,0,0,5,0,10
8,2020/12/4,9,8,1018.2,1021.7,16.7,14.4,86,3.9,10,9.9,40,T,1,0,0.52,8,1,10
9,2020/12/4,10,9,1017.8,1021.3,17.2,14.1,82,3.5,20,12.8,30,T,0.2,0,0.58,...,1,...
10,2020/12/4,11,10,1017.3,1020.8,17.4,14.4,83,3.8,10,13.3,40,0,0,0,0.61,15,2,10
11,2020/12/4,12,11,1016,1019.4,18.3,13.6,74,4.6,10,12.4,10,0,0,0,1.14,...,3,...
12,2020/12/4,13,12,1015.4,1018.9,17.5,13.6,78,4.7,10,10.9,10,0,0,0,0.72,...,2,...
13,2020/12/4,14,13,1015.2,1018.6,18.1,13.8,76,4.6,10,14.6,10,0,0,0,0.83,15,2,10
14,2020/12/4,15,14,1015.4,1018.9,17.6,14.1,80,4.4,10,13.7,360,0,0,0,0.6,...,1,...
15,2020/12/4,16,15,1015.4,1018.9,16.9,14.6,86,4.4,10,12.2,30,0,0,0,0.19,...,0,...
16,2020/12/4,17,16,1015.5,1019,16.8,14.2,85,4.7,10,13.5,350,0,0,0,0.01,15,0,9
17,2020/12/4,18,17,1015.7,1019.2,16.7,14.2,85,4.8,10,12.3,20,0,0,0,0,...,0,...
18,2020/12/4,19,18,1016,1019.5,16.7,14.4,86,3.5,10,11.3,10,0,0,0,0,...,0,...
19,2020/12/4,20,19,1016.5,1020,17.3,14.1,81,4.5,20,14.9,30,0,0,...,0,15,0,10
20,2020/12/4,21,20,1016,1019.5,17.6,13.9,79,4.5,30,12.8,20,0,0,...,0,15,0,10
21,2020/12/4,22,21,1016.4,1019.9,17.5,13.7,78,4.3,20,15.4,20,0,0,...,0,...,0,...
22,2020/12/4,23,22,1016.5,1020,17.3,13.8,80,3.9,20,13.5,60,0,0,...,0,...,0,...
23,2020/12/4,24,23,1016.6,1020.1,17.2,13.7,80,4.3,20,14.9,20,0,0,...,0,...,0,...
0,2020/12/5,1,0,1016.3,1019.8,17.2,13.7,80,4.5,20,14.6,60,0,0,...,0,...,0,...
1,2020/12/5,2,1,1016.2,1019.7,17,13.8,81,3.6,10,13.5,360,0,0,...,0,...,0,...
2,2020/12/5,3,2,1016.1,1019.6,16.8,13.8,82,3.9,30,14.1,360,0,0,...,0,...,0,...
3,2020/12/5,4,3,1016,1019.5,16.9,13.8,82,3.9,10,13.8,20,0,0,...,0,...,0,...
4,2020/12/5,5,4,1016.4,1019.9,16.9,14,83,3.2,10,12.3,10,0,0,...,0,25,0,1
5,2020/12/5,6,5,1016.8,1020.3,17,14.1,83,3.5,20,12.5,50,0,0,0,0,...,0,...
6,2020/12/5,7,6,1017.2,1020.7,17.4,13.9,80,3.8,10,12.6,360,0,0,0.1,0,...,0,...
7,2020/12/5,8,7,1017.7,1021.2,18,13.9,77,3.5,10,10.7,360,0,0,0,0.24,25,0,8
8,2020/12/5,9,8,1017.9,1021.3,18.8,13.7,72,4.2,20,13.5,360,0,0,0.1,0.62,25,1,9
9,2020/12/5,10,9,1017.6,1021,20,13.2,65,4.3,10,12.9,30,0,0,0.1,0.94,...,2,...
10,2020/12/5,11,10,1016.6,1020,20.9,13.1,61,4,20,16.3,360,0,0,0.1,1.27,25,3,9
11,2020/12/5,12,11,1015.8,1019.2,20.8,12.7,60,5.5,20,14.6,60,0,0,0.6,1.68,...,4,...
12,2020/12/5,13,12,1015,1018.4,21.1,13.8,63,5.3,10,16.6,20,0,0,0.2,1.4,...,4,...
13,2020/12/5,14,13,1014.7,1018.1,20.9,13.9,64,4.8,10,15.8,10,0,0,0.6,1.58,20,3,8
14,2020/12/5,15,14,1014.7,1018.1,20,14.8,72,4.7,20,15.3,50,0,0,0.4,1.06,...,2,...
15,2020/12/5,16,15,1015,1018.4,19.2,15.3,78,4.3,10,12.7,20,0,0,0,0.5,...,1,...
16,2020/12/5,17,16,1015.4,1018.8,18.6,15.6,83,3.3,10,10.6,30,0,0,0.1,0.04,20,0,7
17,2020/12/5,18,17,1015.6,1019,18.4,15.7,84,4.6,10,12.9,350,0,0,0,0,...,0,...
18,2020/12/5,19,18,1015.8,1019.3,18.1,15.6,85,3.7,10,12.3,40,0,0,0,0,...,0,...
19,2020/12/5,20,19,1015.7,1019.2,18,15.8,87,4.4,20,13.9,360,0,0,...,0,10,0,5
20,2020/12/5,21,20,1015.9,1019.3,18.5,15.6,83,4.1,10,14.3,40,0,0,...,0,10,0,3
21,2020/12/5,22,21,1015.9,1019.3,18.9,15.4,80,4.8,10,12.1,360,0,0,...,0,...,0,...
22,2020/12/5,23,22,1015.8,1019.2,18.8,15.7,82,4.3,30,13.2,40,0,0,...,0,...,0,...
23,2020/12/5,24,23,1015.6,1019,18.9,15.6,81,3.8,10,12.6,90,0,0,...,0,...,0,...
0,2020/12/6,1,0,1015.4,1018.8,18.6,16,85,4.2,10,14.3,360,0,0,...,0,...,0,...
1,2020/12/6,2,1,1015,1018.4,18.5,16.3,87,3.4,10,10.7,360,0,0,...,0,...,0,...
2,2020/12/6,3,2,1014.8,1018.2,19,16.2,84,4.2,10,13.3,40,0,0,...,0,...,0,...
3,2020/12/6,4,3,1014.6,1018,18.9,16.4,85,3.5,10,14.6,20,0,0,...,0,...,0,...
4,2020/12/6,5,4,1014.8,1018.2,18.9,16.3,85,4.1,20,15.7,350,0,0,...,0,10,0,1
5,2020/12/6,6,5,1015.1,1018.5,19.3,16.1,82,4,20,12,360,0,0,0,0,...,0,...
6,2020/12/6,7,6,1015.4,1018.8,19.6,16.5,82,2.9,10,12.3,20,0,0,0.2,0,...,0,...
7,2020/12/6,8,7,1015.6,1019,20.1,15.9,77,5.1,10,14.2,360,0,0,0.3,0.24,25,0,8
8,2020/12/6,9,8,1015.5,1018.9,21.9,15.5,67,5.1,10,14.9,30,0,0,0.9,1.11,25,1,8
9,2020/12/6,10,9,1015.5,1018.9,22.6,15.9,66,5.8,20,16.1,360,0,0,0.8,1.54,...,3,...
10,2020/12/6,11,10,1014.8,1018.2,23,15.8,64,5.1,20,18.5,20,0,0,0.6,1.87,25,4,8
11,2020/12/6,12,11,1014.3,1017.7,23.4,15.7,62,5.8,20,15.6,10,0,0,0.6,1.92,...,5,...
12,2020/12/6,13,12,1013.3,1016.7,23.4,16,63,4.5,10,15.8,360,0,0,0.9,1.99,...,5,...
13,2020/12/6,14,13,1013,1016.4,21.7,17.1,75,4.5,10,14,50,0,0,0.9,1.68,25,4,6
14,2020/12/6,15,14,1012.9,1016.3,21.5,17.1,76,4.2,20,13.3,40,0,0,0.6,1.12,...,2,...
15,2020/12/6,16,15,1012.9,1016.3,21.5,17.1,76,3.4,20,12.5,30,0,0,0.9,0.93,...,1,...
16,2020/12/6,17,16,1013.3,1016.7,21.2,16.8,76,3.6,10,15.1,360,0,0,0.1,0.09,25,0,7
17,2020/12/6,18,17,1013.6,1017,20.8,16.8,78,3.3,20,13.8,360,0,0,0,0,...,0,...
18,2020/12/6,19,18,1013.7,1017.1,20.6,17.2,81,2.8,20,11.3,340,0,0,0,0,...,0,...
19,2020/12/6,20,19,1014.1,1017.5,20.4,17.2,82,3.3,20,11.9,10,0,0,...,0,10,0,3
20,2020/12/6,21,20,1014.5,1017.9,20.6,17.2,81,2.7,20,10.3,40,0,0,...,0,10,0,9
21,2020/12/6,22,21,1014.5,1017.9,20.7,17.1,80,2.7,30,12.7,20,0,0,...,0,...,0,...
22,2020/12/6,23,22,1014.7,1018.1,20.7,17.5,82,2.3,40,9.1,60,0,0,...,0,...,0,...
23,2020/12/6,24,23,1015,1018.4,20.9,17.8,82,2.1,50,9.9,10,0,0,...,0,...,0,...
0,2020/12/7,1,0,1015.1,1018.5,20.8,17.5,81,2.7,70,7.5,110,0,0,...,0,...,0,...
1,2020/12/7,2,1,1014.9,1018.3,20.5,17.5,83,1.9,40,7.5,50,0,0,...,0,...,0,...
2,2020/12/7,3,2,1015,1018.4,19.9,17.8,88,2.8,20,7.6,360,0,0,...,0,...,0,...
3,2020/12/7,4,3,1015.5,1018.9,20,18.1,89,2.8,20,8.4,350,0,0,...,0,...,0,...
4,2020/12/7,5,4,1016.1,1019.5,19.7,18.4,92,3.2,10,8.8,10,0,0,...,0,7,0,10
5,2020/12/7,6,5,1016.5,1019.9,19.4,18.4,94,3.5,10,10.9,30,T,0.8,0,0,...,0,...
6,2020/12/7,7,6,1017.1,1020.5,19.2,18.4,95,4.6,20,10.1,10,T,1,0,0,...,0,...
7,2020/12/7,8,7,1017.6,1021,19.2,18.3,95,4.2,10,10.9,360,T,1,0,0.04,6,0,10
8,2020/12/7,9,8,1017.7,1021.1,19.6,18.7,95,4.3,10,13.2,50,T,1,0,0.48,6,1,10
9,2020/12/7,10,9,1017.2,1020.6,20.5,19.1,92,4.3,10,10.7,30,T,0.2,0.1,0.98,...,2,...
10,2020/12/7,11,10,1016.4,1019.8,21.1,18.1,83,5.1,20,13.9,10,0,0,0.2,1.22,12,3,9
11,2020/12/7,12,11,1015.2,1018.6,21.4,18,81,4.1,20,13,10,0,0,0.1,1.04,...,3,...
12,2020/12/7,13,12,1014.3,1017.7,20.8,17.9,83,5.2,20,12.4,360,0,0,0,0.8,...,2,...
13,2020/12/7,14,13,1013.9,1017.3,20.6,17.8,84,6.1,20,13.7,20,0,0,0,0.63,10,2,8
14,2020/12/7,15,14,1013.9,1017.3,20.4,17.6,84,5.8,20,15,30,0,0,0.1,0.68,...,2,...
15,2020/12/7,16,15,1013.9,1017.3,20.4,17.6,84,5,20,14.6,40,0,0,0.1,0.48,...,1,...
16,2020/12/7,17,16,1014.3,1017.7,20,18,88,5.2,20,14.2,20,0,0,0,0,12,0,8
17,2020/12/7,18,17,1014.6,1018,20,17.9,88,4.7,20,14.8,50,0,0,0,0,...,0,...
18,2020/12/7,19,18,1014.9,1018.3,19.9,17.9,88,5.4,20,14.2,360,0,0,0,0,...,0,...
19,2020/12/7,20,19,1015.4,1018.8,19.8,18,89,4.4,10,13.6,20,0,0,...,0,15,0,5
20,2020/12/7,21,20,1016.1,1019.5,19.7,17.7,88,5.5,20,13.1,40,0,0,...,0,15,0,5
21,2020/12/7,22,21,1016.3,1019.7,19.4,17.8,90,4.3,10,12.4,10,0,0,...,0,...,0,...
22,2020/12/7,23,22,1016.4,1019.8,19.6,17.9,90,4.2,10,11.9,50,0,0,...,0,...,0,...
23,2020/12/7,24,23,1016,1019.4,19.4,17.9,91,3.5,10,11.4,30,0,0,...,0,...,0,...
0,2020/12/8,1,0,1016.1,1019.5,18.7,17.7,94,5.2,10,13.9,40,0,0,...,0,...,0,...
1,2020/12/8,2,1,1015.7,1019.1,18.3,17.5,95,5.6,10,14.3,10,0,0,...,0,...,0,...
2,2020/12/8,3,2,1015.5,1019,17.9,17.3,96,4.7,10,14.1,20,0,0,...,0,...,0,...
3,2020/12/8,4,3,1015.6,1019.1,17.9,17.1,95,4.3,20,13.7,40,0,0,...,0,...,0,...
4,2020/12/8,5,4,1015.6,1019.1,17.7,16.9,95,3.4,20,11,10,0,0,...,0,10,0,7
5,2020/12/8,6,5,1015.9,1019.4,17.8,16.6,93,3.8,20,13.9,30,0,0,0,0,...,0,...
6,2020/12/8,7,6,1016.3,1019.8,18.2,16.5,90,3.2,20,12.8,40,0,0,0,0,...,0,...
7,2020/12/8,8,7,1016.5,1019.9,18.6,16.5,88,2.4,30,12.5,30,0,0,0,0.11,10,0,8
8,2020/12/8,9,8,1017.3,1020.7,19.1,16.4,84,3.3,20,8.4,30,0,0,0,0.43,12,1,8
9,2020/12/8,10,9,1017.2,1020.6,18.8,17.3,91,3.3,20,9.2,20,0,0,0,0.5,...,1,...
10,2020/12/8,11,10,1016.7,1020.1,19.6,16.3,81,3.8,10,10.7,10,0,0,0,0.86,10,3,8
11,2020/12/8,12,11,1016,1019.4,19.5,15.4,77,5.5,20,12.9,10,0,0,0.1,1.13,...,3,...
12,2020/12/8,13,12,1015.2,1018.6,19.2,15.7,80,4.5,10,12.9,20,0,0,0,0.78,...,3,...
13,2020/12/8,14,13,1014.6,1018,19.2,15.6,80,4.3,10,14.3,10,0,0,0,0.57,10,1,10
14,2020/12/8,15,14,1014.8,1018.2,18.1,16.2,89,5.2,10,11.9,20,T,0.3,0,0,...,0,...
15,2020/12/8,16,15,1015.3,1018.7,18.2,15.9,86,3.5,20,12,350,T,0.3,0,0,...,0,...
16,2020/12/8,17,16,1015.8,1019.3,17.4,15.8,90,4.2,10,10.6,20,T,1,0,0,7,0,10
17,2020/12/8,18,17,1016.2,1019.7,17.7,16,90,2.8,20,10.3,360,0.5,0.2,0,0,...,0,...
18,2020/12/8,19,18,1016.9,1020.4,18,15.8,87,3.4,20,9.4,340,0,0,0,0,...,0,...
19,2020/12/8,20,19,1017.3,1020.8,18,15.6,86,2.8,30,9.5,40,0,0,...,0,6,0,10
20,2020/12/8,21,20,1016.2,1019.7,18.1,16.1,88,2.9,40,10.1,40,T,0.4,...,0,10,0,10
21,2020/12/8,22,21,1016.2,1019.7,17.9,16.5,92,2.3,30,7.9,60,2.5,0.4,...,0,...,0,...
22,2020/12/8,23,22,1015.2,1018.7,18,17.1,94,2.4,10,9.6,30,0,0,...,0,...,0,...
23,2020/12/8,24,23,1014.8,1018.2,18.2,16.8,92,2.6,10,10.8,360,0,0,...,0,...,0,...
0,2020/12/9,1,0,1015.4,1018.8,18.2,16.4,89,3.2,350,10,20,0,0,...,0,...,0,...
1,2020/12/9,2,1,1014.4,1017.8,18.2,16.2,88,3.1,10,8.9,360,0,0,...,0,...,0,...
2,2020/12/9,3,2,1013.4,1016.8,17.9,16.4,91,4,30,11.2,50,1,0.2,...,0,...,0,...
3,2020/12/9,4,3,1013.4,1016.9,17.4,16.4,94,3.5,30,9.8,50,6.5,0.6,...,0,...,0,...
4,2020/12/9,5,4,1013.9,1017.3,17.8,16.8,94,3.7,10,11.2,70,0.5,0.5,...,0,6,0,10
5,2020/12/9,6,5,1014.2,1017.6,17.9,17.1,95,3,10,10.8,40,0.5,0.5,0,0,...,0,...
6,2020/12/9,7,6,1014.8,1018.2,18.1,17.1,94,2.7,30,9.1,40,0.5,1,0,0,...,0,...
7,2020/12/9,8,7,1015.3,1018.7,18.3,17.4,94,3,10,9.6,360,0.5,1,0,0,8,0,10
8,2020/12/9,9,8,1015.5,1018.9,18.5,17.5,94,3.2,20,8.9,20,0.5,1,0,0.22,5,0,10
9,2020/12/9,10,9,1015.4,1018.8,18.9,17.9,94,2.1,40,10,10,1.5,1,0,0.37,...,1,...
10,2020/12/9,11,10,1014.2,1017.6,19.3,18.2,93,2.3,60,8.7,20,0.5,1,0,0.65,6,2,10
11,2020/12/9,12,11,1012.6,1016,21.1,17.2,78,3.6,40,10,50,T,0.2,0,1.03,...,3,...
12,2020/12/9,13,12,1011.6,1015,21.3,17.1,77,2,40,7.2,50,0,0,0,0.85,...,3,...
13,2020/12/9,14,13,1010.4,1013.8,22.2,17.4,74,2.2,50,9.1,60,0,0,0.3,1.26,30,3,9
14,2020/12/9,15,14,1010.6,1014,21.5,17.7,79,2,30,8.2,30,0,0,0,0.57,...,1,...
15,2020/12/9,16,15,1011.4,1014.8,21.3,18.3,83,1.9,20,7.2,40,0,0,0,0,...,0,...
16,2020/12/9,17,16,1011.4,1014.8,21.1,18.5,85,1.3,60,5.1,50,0,0,0,0,15,0,10
17,2020/12/9,18,17,1012,1015.4,20.7,18.5,87,1.6,360,4,50,0,0,0,0,...,0,...
18,2020/12/9,19,18,1012.5,1015.9,20.2,18.7,91,1.3,20,4.5,30,0,0,0,0,...,0,...
19,2020/12/9,20,19,1013.4,1016.8,20.2,19.1,93,0.5,50,3.4,40,T,0.5,...,0,8,0,10
20,2020/12/9,21,20,1013,1016.4,20.3,19.4,95,0.9,60,3.8,50,T,0.1,...,0,10,0,9
21,2020/12/9,22,21,1013,1016.4,20.3,19.3,94,0.6,360,1.9,70,0,0,...,0,...,0,...
22,2020/12/9,23,22,1013.3,1016.7,20.4,19.4,94,1.1,350,3,340,0,0,...,0,...,0,...
23,2020/12/9,24,23,1013,1016.4,20.4,19.7,96,1.4,40,3.1,30,0.5,0.2,...,0,...,0,...
0,2020/12/10,1,0,1012.4,1015.8,20,19.3,96,0.6,20,2,40,2,0.2,...,0,...,0,...
1,2020/12/10,2,1,1012.1,1015.5,20.2,19.8,98,1.5,360,4,360,0,0,...,0,...,0,...
2,2020/12/10,3,2,1012.4,1015.8,20.4,19.7,96,1.8,10,6.2,40,0,0,...,0,...,0,...
3,2020/12/10,4,3,1012.3,1015.7,20.4,19.9,97,1.7,10,4.6,360,0,0,...,0,...,0,...
4,2020/12/10,5,4,1012.9,1016.3,20.3,19.9,98,2.2,10,5.1,20,T,0.2,...,0,4,0,10
5,2020/12/10,6,5,1013.5,1016.9,20.2,19.7,97,2.6,10,6.5,360,T,1,0,0,...,0,...
